activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.459722240879953,0.0722222259796579,0.880555606276507,-0.00610865233466029,0.000610865245107561,-0.00794124789535999
0,0.462500024646461,0.0708333340964038,0.893055633225794,-0.0143553335219622,-0.0103847095742822,-0.0134390350431204
0,0.458333348996699,0.0680555564078778,0.901388887277602,0.00977384392172098,-0.0134390350431204,-0.0226020142436027
0,0.454166673346937,0.0625000010308258,0.887500065692777,0.013744467869401,-0.0189368221908808,-0.0311541277915239
0,0.459722240879953,0.0666666706026059,0.880555606276507,0.00794124789535999,-0.00183259579353034,-0.0189368221908808
0,0.451388889580428,0.0625000010308258,0.887500065692777,0.00183259579353034,0.0280998013913631,-0.0027488935738802
0,0.454166673346937,0.0652777787193518,0.890277849459286,0.0033597587607801,0.0232128798961639,0.00305432616733015
0,0.452777781463682,0.0708333340964038,0.880555606276507,0.0113010071218014,0.0329867228865623,0.00671951752156019
0,0.462500024646461,0.0819444448505077,0.888888957576031,-0.0045814891345799,0.0164933614432812,0.00397062394768
0,0.459722240879953,0.0750000036681839,0.89722221162784,-0.0210748501121998,0.00702495034784079,-0.0161879286170006
0,0.452777781463682,0.0694444482911319,0.890277849459286,-0.0329867228865623,0.011606439948082,-0.0229074470698834
0,0.456944457113445,0.0652777787193518,0.89722221162784,-0.037568211555481,0.0186313893646002,-0.0103847095742822
0,0.458333348996699,0.0652777787193518,0.888888957576031,-0.00366519158706069,0.0027488935738802,0.0247400421649218
0,0.459722240879953,0.0666666706026059,0.890277849459286,-0.0027488935738802,0.0131336031481624,0.0109955742955208
0,0.456944457113445,0.0638888929140799,0.894444525109048,-0.0235183127224445,0.0339030213654041,0.015577063895762
0,0.454166673346937,0.0625000010308258,0.887500065692777,-0.0268780700862408,0.0320704244077206,0.00824668072164059
0,0.459722240879953,0.0583333375370279,0.899999995394348,-0.0128281703218818,0.0113010071218014,0.0140499006956816
0,0.456944457113445,0.0597222233422998,0.899999995394348,0.00946841109544039,-0.00427605677396059,0.0125227374956012
0,0.452777781463682,0.0597222233422998,0.890277849459286,-0.0131336031481624,0.00580321997404099,0.013744467869401
0,0.451388889580428,0.0597222233422998,0.884722281926269,-0.0113010071218014,-0.00122173049021512,0.0265726372599602
