activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.480555570504907,0.0902777839940679,0.86805557932722,-0.00580321997404099,0.0152716310694814,-0.0500909499824047
0,0.484722246154669,0.0875000002275597,0.877777822509998,-0.00519235478714108,-0.0497855171561241,-0.0366519130766392
0,0.477777786738398,0.0847222225390337,0.872222254976982,0.0164933614432812,0.0620028227567673,-0.0485637858510017
0,0.477777786738398,0.0847222225390337,0.872222254976982,0.0164933614432812,0.0620028227567673,-0.0485637858510017
0,0.490277813687686,0.0861111144222878,0.880555606276507,0.0219911485910416,0.0409279726445675,-0.0500909499824047
0,0.490277813687686,0.0888888921108138,0.89722221162784,0.0381790772080422,0.0232128798961639,-0.0580321997404099
0,0.483333354271415,0.0861111144222878,0.876388930626744,0.0671951770782471,0.0149661982432008,-0.0620028227567673
0,0.479166678621653,0.0875000002275597,0.86805557932722,0.0546724386513233,-0.0403171069920063,-0.0537561401724815
0,0.476388894855144,0.0986111170596459,0.870833363093728,0.0690277740359306,-0.0204639863222837,-0.0503963828086853
0,0.479166678621653,0.102777780553444,0.888888957576031,0.0775798857212067,-0.0235183127224445,-0.0232128798961639
0,0.493055597454194,0.0986111170596459,0.887500065692777,0.0901026204228401,-0.0595593601465225,-0.0265726372599602
0,0.488888921804431,0.102777780553444,0.886111173809523,0.0931569486856461,-0.0638354197144508,-0.0210748501121998
0,0.493055597454194,0.104166672436698,0.870833363093728,0.0913243517279625,0.00610865233466029,-0.0360410511493683
0,0.493055597454194,0.104166672436698,0.870833363093728,0.0983493030071259,0.0684169083833694,-0.0390953756868839
0,0.493055597454194,0.104166672436698,0.870833363093728,0.0897971913218498,-0.0479529201984406,-0.0491746515035629
0,0.508333359546131,0.106944444047242,0.879166714393253,0.114842668175697,-0.106290549039841,-0.0522289797663689
0,0.508333359546131,0.106944444047242,0.879166714393253,0.183565005660057,-0.11087204515934,-0.078801617026329
0,0.476388894855144,0.118055554801345,0.858333336144441,0.153938040137291,-0.0842994004487991,-0.0287106670439243
0,0.44861110581392,0.134722233088466,0.872222254976982,0.12705996632576,-0.117896988987923,0.0314595587551594
0,0.480555570504907,0.134722233088466,0.86805557932722,0.109344877302647,-0.352469235658646,0.027488935738802
0,0.502777792013115,0.123611110178398,0.89722221162784,0.179288953542709,-0.552833020687103,0.0473420582711697
0,0.493055597454194,0.106944444047242,0.911111130460381,0.288633823394775,-0.567188382148743,0.113010071218014
0,0.490277813687686,0.113888891307548,0.863888903677457,0.308181524276733,-0.615446746349335,0.113315500319004
0,0.490277813687686,0.113888891307548,0.863888903677457,0.141415297985077,-0.671035468578339,0.0696386396884918
0,0.533333364820847,0.130555557438704,0.791666671619817,0.0861319974064827,-0.473420560359955,0.00824668072164059
0,0.552777802562547,0.131944449321958,0.784722260827405,0.0671951770782471,-0.0424551330506802,-0.0284052342176437
0,0.552777802562547,0.131944449321958,0.784722260827405,-0.04764748737216,0.0778853222727776,-0.102930791676045
0,0.531944472937593,0.12916666555545,0.800000022919342,-0.0665843114256859,-0.0427605658769607,-0.137750118970871
0,0.527777797287831,0.13750000469901,0.811111157985375,-0.0232128798961639,-0.112704634666443,-0.161879286170006
0,0.538888932353864,0.144444451959316,0.813888941751883,-0.0284052342176437,0.0794124826788902,-0.22235494852066
0,0.548611126912784,0.151388899219622,0.805555590452358,-0.0684169083833694,0.274889349937439,-0.233961388468742
