Activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.559722261978817,-0.193055558469529,0.89166674134254,-0.569326400756836,-0.128281697630882,-0.857960224151611
0,0.506944467662877,-0.236111109602691,0.945833330294018,-0.723569869995117,-0.0516181141138077,-0.908356606960297
0,0.412500014097029,-0.331944455051793,0.986111194908388,-0.528092980384827,-0.390037447214127,-1.29747772216797
0,0.412500014097029,-0.331944455051793,0.986111194908388,-0.502742111682892,-0.45509460568428,-1.37200331687927
0,0.433333343721983,-0.344444457689151,0.934722292475701,-0.373238652944565,-0.538783133029938,-1.57755947113037
0,0.479166678621653,-0.327777779402031,0.883333390043015,-0.193033412098885,-0.449902266263962,-1.67315995693207
0,0.500000008246606,-0.331944455051793,0.86805557932722,-0.118813291192055,-0.289244681596756,-1.68018484115601
0,0.522222229754814,-0.334722238818301,0.847222298326124,-0.288022965192795,-0.0513126812875271,-1.59955060482025
0,0.526388905404577,-0.333333346935047,0.877777822509998,-0.58551436662674,-0.0033597587607801,-1.55098688602448
0,0.495833332596844,-0.318055560531181,0.872222254976982,-0.699440717697144,0.0809396430850029,-1.54518365859985
0,0.461111132763207,-0.309722233543585,0.812500049868629,-0.696080923080444,0.199142068624496,-1.58947134017944
0,0.456944457113445,-0.304166666010569,0.801388914802596,-0.575129628181458,0.155465200543404,-1.63467538356781
0,0.458333348996699,-0.295833339022973,0.786111152710659,-0.557719945907593,0.187841057777405,-1.61298966407776
0,0.443055586904762,-0.270833333748257,0.818055568777787,-0.576962232589722,0.234877690672875,-1.60443758964539
0,0.444444478788016,-0.248611112240049,0.823611136310804,-0.819781184196472,0.129503428936005,-1.57053458690643
0,0.452777781463682,-0.223611131277262,0.812500049868629,-1.08825647830963,0.155465200543404,-1.51097524166107
0,0.458333348996699,-0.240277785252453,0.797222239152834,-1.13743114471436,0.160962998867035,-1.42942464351654
0,0.423611149163062,-0.24583335278547,0.804166698569104,-1.08245325088501,0.0772744566202164,-1.4556919336319
0,0.4194444735133,-0.224999998848587,0.82222224442755,-0.940121591091156,-0.111482910811901,-1.58153009414673
0,0.452777781463682,-0.20138889761309,0.834722271376837,-0.821919202804565,-0.152410879731178,-1.59252572059631
0,0.500000008246606,-0.187500003092477,0.838888947026599,-0.811229050159454,0.00122173049021512,-1.53540980815887
0,0.522222229754814,-0.170833336961321,0.82916670384382,-0.913548946380615,-0.0311541277915239,-1.37261426448822
0,0.522222229754814,-0.170833336961321,0.82916670384382,-0.909883797168732,-0.0103847095742822,-1.2834278345108
0,0.522222229754814,-0.170833336961321,0.82916670384382,-0.897971928119659,0.156992360949516,-1.20706975460052
0,0.483333354271415,-0.118055554801345,0.854166660494678,-0.863763451576233,0.101709060370922,-1.20493173599243
0,0.454166673346937,-0.104166672436698,0.873611146860236,-0.789848744869232,0.156076073646545,-1.20493173599243
0,0.454166673346937,-0.104166672436698,0.873611146860236,-0.789848744869232,0.156076073646545,-1.20493173599243
0,0.443055586904762,-0.0888888921108138,0.894444525109048,-0.552527606487274,0.0409279726445675,-1.18416225910187
0,0.42916666807222,-0.0847222225390337,0.931944508709193,-0.451734840869904,0.204945296049118,-1.18538403511047
0,0.42916666807222,-0.0847222225390337,0.931944508709193,-0.524427831172943,0.357050746679306,-1.25471723079681
0,0.479166678621653,-0.0847222225390337,0.959722249126559,-0.543364644050598,0.628274917602539,-1.22142505645752
0,0.495833332596844,-0.0444444460554069,1.05972227022542,-0.101403631269932,0.875675320625305,-0.977384388446808
0,0.495833332596844,-0.0444444460554069,1.05972227022542,0.373544096946716,0.667064845561981,-0.785572707653046
0,0.436111127488491,-0.00555555575692586,1.19722227492443,0.0565050356090069,0.372016936540604,-0.923017382621765
0,0.348611133338914,0.00555555575692586,1.23611115040783,-0.723569869995117,0.139277279376984,-1.16522550582886
0,0.375000006184955,-0.03194444645704,1.08194444310977,-1.22570109367371,-0.0326812900602817,-1.26601827144623
0,0.397222227693163,-0.10972222781375,0.862500011794203,-1.133460521698,-0.0357356183230877,-1.29625606536865
0,0.386111116939059,-0.166666673467524,0.709722245003256,-0.846964657306671,-0.160046696662903,-1.4489723443985
0,0.384722225055805,-0.170833336961321,0.644444472361887,-0.473726004362106,-0.260534018278122,-1.59924519062042
0,0.398611119576417,-0.14583334384257,0.644444472361887,-0.00244346098043024,-0.160962998867035,-1.65269589424133
0,0.443055586904762,-0.0777777813567098,0.683333347845286,0.199752941727638,-0.0384845100343227,-1.50822627544403
0,0.476388894855144,-0.00972222266958873,0.826388920077312,0.165849909186363,0.124616511166096,-1.33657312393188
0,0.473611111088636,-0.00555555575692586,0.870833363093728,-0.124005645513535,0.237321153283119,-1.22539567947388
0,0.473611111088636,-0.00555555575692586,0.870833363093728,-0.63896507024765,0.292604446411133,-1.19515788555145
0,0.394444468238583,-0.0166666676506515,0.944444438410764,-0.874148190021515,0.277332812547684,-1.21623265743256
0,0.334722238818301,-0.0388888906783549,0.87500003874349,-0.890030682086945,0.173180297017098,-1.29747772216797
0,0.334722238818301,-0.0388888906783549,0.87500003874349,-0.785572707653046,0.21135938167572,-1.42148339748383
0,0.305555557893823,-0.0472222237439329,0.82222224442755,-0.694859206676483,0.118813291192055,-1.53357720375061
0,0.290277795801886,-0.0444444460554069,0.815277785011279,-0.65637469291687,0.0467311926186085,-1.69881629943848
0,0.293055555256465,-0.03194444645704,0.811111157985375,-0.599564254283905,-0.017409659922123,-1.83412289619446
0,0.362500003547597,-0.00972222266958873,0.830555595727074,-0.606894612312317,0.113926365971565,-1.81213176250458
0,0.469444484062732,0.0222222230277034,0.854166660494678,-0.510683357715607,0.133474051952362,-1.7134770154953
0,0.548611126912784,0.0652777787193518,0.909722238577127,-0.4758640229702,0.0390953756868839,-1.58488988876343
0,0.605555596878487,0.108333335930496,0.99583334084345,-0.530536472797394,-0.0540615729987621,-1.44805610179901
0,0.659722234453824,0.144444451959316,1.08055555122652,-0.664621412754059,0.0384845100343227,-1.25807702541351
0,0.693055591028065,0.151388899219622,1.15000004814151,-0.875980734825134,-0.0931569486856461,-1.06382179260254
0,0.68472223972854,0.140277788465518,1.16666675074056,-0.989601671695709,-0.397673279047012,-0.841772317886353
0,0.634722229179108,0.118055554801345,1.15000004814151,-0.986547350883484,-0.497855186462402,-0.673173487186432
0,0.555555586329055,0.0722222259796579,1.09722225382557,-1.02472639083862,-0.558330833911896,-0.6722571849823
0,0.441666695021508,0.0347222241455659,1.02500007039179,-0.879035115242004,-0.464257597923279,-0.780991196632385
0,0.302777798439244,0.0138888899621255,0.948611114060526,-0.507323563098907,-0.594677329063416,-1.01495265960693
0,0.200000005729836,-0.0138888899621255,0.87500003874349,-0.113010071218014,-1.07817721366882,-1.38666415214539
0,0.13750000469901,-0.0458333348996699,0.77638890952788,-0.00427605677396059,-1.14262342453003,-1.67713057994843
0,0.0500000014324589,-0.0847222225390337,0.718055596302781,-0.0592539273202419,-0.684779942035675,-2.16948795318604
0,0.0388888906783549,-0.0763888894734557,0.712500028769764,-0.0879645943641663,-0.459370672702789,-2.38237452507019
0,0.186111123365188,-0.0458333348996699,0.723611115211939,-0.173791155219078,-0.329867243766785,-2.23515582084656
0,0.418055581630046,-0.00972222266958873,0.716666704419527,-0.310930401086807,0.176234617829323,-1.67315995693207
0,0.591666678045946,0.00694444498106275,0.723611115211939,-0.465784758329391,0.478918343782425,-1.26082587242127
0,0.695833374794573,0.033333335301303,0.759722255552688,-0.559247136116028,0.476169466972351,-0.958752989768982
0,0.801388914802596,0.0680555564078778,0.85138887672817,-0.552527606487274,0.60903263092041,-0.700357019901276
0,0.899999995394348,0.0986111170596459,0.925000049292922,-0.589484989643097,0.551000475883484,-0.430354565382004
0,0.927777833059431,0.111111119697004,0.973611167959101,-0.610865235328674,0.18020524084568,-0.126143679022789
0,0.922222265526414,0.10972222781375,0.994444448960196,-0.614530444145203,-0.182343274354935,0.147218525409698
0,0.833333379493583,0.104166672436698,0.969444492309338,-0.499993205070496,-0.353080123662949,0.509767055511475
0,0.636111121062362,0.0597222233422998,0.95000000594378,-0.584903478622437,-0.181732416152954,0.573907911777496
0,0.397222227693163,-0.0472222237439329,0.931944508709193,-0.887587189674377,-0.08460483700037,0.43401974439621
0,0.20138889761309,-0.176388892338373,0.82916670384382,-1.07573366165161,-0.284052342176437,0.129808858036995
